Station_ID,Company,Location,Availability,Charging_Type,Cost_per_kWh,Distance_km,Battery_Type,SOC_%,SOH_%,Cycle_Count,Range_km,Charging_Status,Charging_Speed_kW,Time_Remaining_min,Overcharge_Alert,Temperature_Alert,Tampering_Alert,Energy_Consumption_kWh_per_km,Motor_Usage_%,HVAC_Usage_%,Electronics_Usage_%,Battery_Temp_C,Coolant_Inlet_C,Coolant_Outlet_C,Coolant_Flow_L_min,Fan_Speed_RPM,Ambient_Temp_C,Thermal_Runaway_Risk,Error_Code
ST01341,Ionity,Pune,Available,Fast,18.61,32.43,NMC,34,72,1135,383,Fast Charging,233,104,Yes,High,No,0.104,69,13,19,25,27,44,2.11,1600,20,Medium,E303
ST01342,ChargeZone,Mumbai,Available,Fast,7.24,7.3,LFP,48,84,992,192,Idle,176,40,No,Normal,Yes,0.237,56,24,7,24,23,39,3.39,2359,19,High,E101
ST01343,Tata Power,Delhi,Occupied,Fast,16.36,9.86,Lithium-ion,48,98,1271,273,Plugged In,131,29,No,Low,No,0.196,57,16,13,37,29,39,4.09,4525,42,Low,None
ST01344,BP Pulse,Delhi,Occupied,Ordinary,17.66,36.97,NMC,90,93,439,443,Idle,48,27,Yes,Low,Yes,0.22,64,20,14,49,15,24,4.97,2440,37,Medium,E303
ST01345,Fortum,Chennai,Available,Ordinary,8.23,3.19,NMC,4,80,1035,396,Idle,128,57,Yes,Normal,No,0.272,61,15,14,29,29,25,4.23,4751,45,High,E404
ST01346,BP Pulse,Chennai,Occupied,Ordinary,28.26,26.2,Lithium-ion,1,89,268,100,Idle,84,61,No,Low,No,0.189,58,11,5,28,41,20,1.7,3371,43,Medium,E101
ST01347,Ionity,Bangalore,Available,Ordinary,28.51,12.32,NMC,77,85,171,333,Plugged In,240,20,Yes,Normal,Yes,0.241,40,14,16,46,20,40,2.18,3792,36,Medium,E303
ST01348,Ionity,Chennai,Available,Fast,16.74,21.14,Lithium-ion,37,88,1488,179,Charging,118,108,Yes,High,No,0.254,62,6,20,19,42,21,3.59,1441,12,High,E202
ST01349,Fortum,Bangalore,Available,Ordinary,10.37,35.21,NMC,5,94,987,396,Plugged In,159,114,No,Low,No,0.154,65,12,13,24,28,30,4.42,1241,10,High,E404
ST01350,Tata Power,Ahmedabad,Occupied,Ordinary,9.59,18.51,LFP,98,99,687,254,Fast Charging,84,26,No,High,Yes,0.259,63,18,14,16,34,32,3.32,4815,34,Medium,E303
ST01351,Fortum,Pune,Available,Fast,8.78,27.11,LFP,79,71,694,350,Charging,38,7,Yes,Low,No,0.162,64,11,9,45,22,48,2.11,4422,16,Low,E303
ST01352,Tata Power,Chennai,Available,Fast,19.82,13.37,LFP,90,90,439,101,Fast Charging,122,8,Yes,High,Yes,0.238,56,10,7,46,33,22,4.57,1199,13,Medium,E303
ST01353,ChargeZone,Bangalore,Available,Ordinary,27.51,5.31,Lithium-ion,71,97,846,446,Plugged In,170,80,Yes,Low,Yes,0.117,44,14,10,20,20,37,4.28,4981,40,High,E404
ST01354,BP Pulse,Ahmedabad,Available,Fast,19.42,38.06,LFP,32,90,1295,459,Plugged In,92,105,No,Low,Yes,0.108,68,7,11,54,33,43,2.38,3809,41,High,E101
ST01355,Ionity,Delhi,Occupied,Ordinary,14.16,0.89,Lithium-ion,83,73,967,310,Fast Charging,103,23,No,Low,No,0.292,41,10,12,20,27,37,1.06,4644,37,High,E101
ST01356,Electrify America,Ahmedabad,Occupied,Fast,20.0,21.11,NMC,88,95,136,106,Charging,214,114,Yes,Low,Yes,0.218,62,19,9,16,27,50,4.34,3034,43,Low,E303
ST01357,Electrify America,Bangalore,Available,Ordinary,17.95,26.48,NMC,73,99,1422,174,Plugged In,167,115,Yes,Normal,Yes,0.201,65,16,17,16,23,45,3.09,3085,26,Medium,None
ST01358,ChargeZone,Mumbai,Available,Fast,25.53,14.02,LFP,94,70,1015,215,Idle,61,62,No,Low,No,0.217,44,13,14,54,19,41,4.76,1179,23,Low,E101
ST01359,ChargeZone,Chennai,Occupied,Ordinary,7.43,8.76,Lithium-ion,95,77,67,365,Plugged In,116,80,Yes,High,Yes,0.289,54,25,13,51,42,29,3.55,2392,30,High,E101
ST01360,Tata Power,Kolkata,Occupied,Ordinary,5.33,23.29,NMC,78,87,1006,313,Idle,150,74,Yes,Low,Yes,0.137,61,17,12,17,17,47,3.12,4155,18,Low,None
ST01361,Fortum,Mumbai,Occupied,Ordinary,27.98,18.62,NMC,87,76,137,152,Fast Charging,84,107,Yes,Normal,No,0.216,61,14,17,24,29,49,1.0,1649,36,High,None
ST01362,ChargeZone,Delhi,Occupied,Fast,12.11,45.64,LFP,61,89,649,424,Fast Charging,42,37,Yes,Low,Yes,0.116,53,6,9,41,24,23,1.47,4551,20,High,E101
ST01363,Tata Power,Delhi,Available,Fast,14.34,46.43,Lithium-ion,62,99,1210,166,Idle,105,41,No,High,Yes,0.128,68,17,15,52,28,49,2.92,2321,26,Medium,E404
ST01364,Ionity,Mumbai,Available,Fast,9.01,49.12,Lithium-ion,27,95,827,64,Plugged In,28,11,Yes,Low,No,0.165,45,18,19,21,20,48,2.91,3575,15,Medium,E404
ST01365,Tata Power,Pune,Available,Ordinary,24.39,30.61,Lithium-ion,77,93,422,465,Charging,193,104,Yes,Low,No,0.28,44,24,5,27,34,43,4.71,2019,17,High,None
ST01366,Ionity,Kolkata,Occupied,Ordinary,21.95,43.08,Lithium-ion,44,80,779,499,Fast Charging,220,8,No,High,No,0.165,49,21,16,33,21,49,1.68,1755,18,Medium,E303
ST01367,ChargeZone,Delhi,Occupied,Ordinary,13.78,31.38,NMC,92,84,147,279,Fast Charging,48,66,No,Normal,No,0.157,62,6,17,44,45,44,3.44,3133,20,High,None
ST01368,ChargeZone,Bangalore,Available,Fast,10.44,33.49,NMC,73,87,898,279,Idle,132,20,Yes,Low,No,0.159,62,17,13,26,29,49,3.84,3363,11,Medium,E404
ST01369,Electrify America,Bangalore,Occupied,Fast,8.31,36.68,Lithium-ion,23,80,1226,375,Charging,214,50,Yes,High,Yes,0.143,55,18,6,29,32,46,1.28,4608,18,Low,E202
ST01370,BP Pulse,Delhi,Available,Fast,21.2,39.79,LFP,86,82,738,254,Plugged In,51,18,Yes,High,Yes,0.285,69,13,9,52,26,49,3.84,4651,17,High,E404
ST01371,Electrify America,Kolkata,Occupied,Fast,14.54,9.29,LFP,11,84,376,94,Charging,190,112,No,Low,No,0.181,70,5,11,26,31,24,2.54,1865,30,Low,None
ST01372,Electrify America,Ahmedabad,Available,Ordinary,23.55,26.44,NMC,26,100,1030,195,Fast Charging,35,112,Yes,Normal,Yes,0.112,53,12,6,24,38,32,1.51,3203,30,High,E303
ST01373,BP Pulse,Ahmedabad,Available,Ordinary,27.62,15.98,LFP,93,85,946,190,Charging,234,63,No,Low,No,0.156,50,24,6,29,37,41,4.39,2146,39,Low,E101
ST01374,ChargeZone,Chennai,Available,Ordinary,27.21,23.73,NMC,30,93,1276,137,Fast Charging,144,43,No,Low,Yes,0.238,61,13,16,35,25,48,4.0,3319,35,Low,E101
ST01375,ChargeZone,Kolkata,Occupied,Ordinary,25.5,8.93,Lithium-ion,84,78,138,219,Fast Charging,211,40,No,Normal,Yes,0.157,65,18,14,33,16,33,2.64,3361,27,Low,E202
ST01376,BP Pulse,Bangalore,Occupied,Fast,22.78,20.99,NMC,43,99,896,237,Fast Charging,24,30,No,Low,No,0.104,66,14,11,43,42,28,2.11,3146,43,Medium,E404
ST01377,ChargeZone,Mumbai,Occupied,Fast,12.22,11.02,LFP,75,84,355,374,Fast Charging,150,18,Yes,Low,No,0.221,46,7,18,36,27,47,3.7,3047,38,Medium,E202
ST01378,BP Pulse,Pune,Available,Fast,21.33,31.38,NMC,99,90,716,381,Plugged In,69,25,Yes,Normal,No,0.195,53,22,10,32,29,38,2.07,3841,11,Low,E303
ST01379,Electrify America,Mumbai,Occupied,Fast,14.63,6.31,Lithium-ion,99,90,534,489,Fast Charging,203,96,No,High,Yes,0.11,48,14,10,28,28,50,1.51,2509,34,Low,E404
ST01380,Fortum,Mumbai,Available,Ordinary,10.79,16.09,Lithium-ion,58,77,1026,191,Charging,185,79,No,High,No,0.25,48,20,11,18,31,31,4.74,3756,12,Medium,E101
ST01381,Tata Power,Chennai,Available,Fast,13.52,15.08,NMC,59,89,1187,197,Fast Charging,31,109,No,Normal,Yes,0.232,69,12,17,25,44,43,2.3,1608,18,Low,E404
ST01382,Tata Power,Bangalore,Available,Fast,20.77,28.14,LFP,46,89,1186,472,Charging,39,15,Yes,High,No,0.146,63,8,14,32,41,49,1.7,3328,42,Low,E101
ST01383,BP Pulse,Kolkata,Available,Ordinary,15.16,14.56,Lithium-ion,85,74,1047,487,Fast Charging,121,38,No,Normal,No,0.17,52,5,6,51,25,44,2.59,1106,30,Low,E303
ST01384,Ionity,Chennai,Occupied,Fast,12.67,39.38,NMC,71,98,306,209,Fast Charging,68,102,Yes,High,Yes,0.193,46,21,20,17,30,26,4.48,1185,44,Low,E303
ST01385,BP Pulse,Ahmedabad,Available,Fast,17.57,34.66,LFP,39,81,178,288,Fast Charging,108,19,Yes,High,Yes,0.288,47,25,10,17,40,49,2.33,1345,11,High,None
ST01386,Tata Power,Bangalore,Occupied,Fast,22.71,13.58,Lithium-ion,37,92,262,233,Idle,187,97,Yes,High,Yes,0.205,54,9,12,37,30,47,4.28,2630,32,Low,None
ST01387,BP Pulse,Hyderabad,Available,Fast,12.94,40.47,Lithium-ion,100,100,137,288,Idle,17,83,Yes,Normal,No,0.21,64,25,9,16,40,43,4.46,1520,32,High,E303
ST01388,Electrify America,Pune,Occupied,Ordinary,21.87,28.02,NMC,36,85,451,77,Plugged In,105,78,Yes,Normal,Yes,0.139,70,12,13,19,42,39,1.75,4000,16,High,None
ST01389,Electrify America,Delhi,Available,Fast,28.32,30.37,NMC,70,77,1077,439,Plugged In,196,120,Yes,High,No,0.111,66,7,12,29,23,50,2.55,1651,11,High,E202
ST01390,Ionity,Ahmedabad,Occupied,Ordinary,16.88,37.54,NMC,54,94,95,101,Plugged In,126,90,No,Normal,Yes,0.231,61,23,10,29,23,45,3.45,2669,45,High,E404
ST01391,Ionity,Kolkata,Occupied,Fast,10.34,22.54,Lithium-ion,42,77,448,295,Idle,168,51,No,Normal,No,0.179,40,20,18,37,36,44,3.7,2552,26,Low,E303
ST01392,Ionity,Pune,Available,Ordinary,14.76,22.69,NMC,58,85,128,349,Idle,123,70,No,Normal,No,0.107,54,22,16,49,30,44,1.62,1695,12,Medium,None
ST01393,Electrify America,Kolkata,Occupied,Ordinary,14.44,20.55,NMC,60,97,180,452,Fast Charging,180,28,Yes,Normal,Yes,0.132,68,20,6,55,18,47,4.4,1545,34,High,None
ST01394,Electrify America,Ahmedabad,Occupied,Ordinary,21.26,23.32,Lithium-ion,30,99,1131,390,Plugged In,232,90,No,Normal,No,0.121,65,10,14,15,35,23,1.56,3248,18,High,E101
ST01395,Fortum,Ahmedabad,Available,Fast,16.09,4.77,NMC,89,88,709,102,Plugged In,250,50,Yes,High,Yes,0.227,50,7,7,30,27,47,3.78,4229,20,High,E202
ST01396,BP Pulse,Mumbai,Occupied,Fast,22.76,36.75,NMC,69,84,1336,119,Plugged In,226,59,Yes,Low,No,0.272,59,20,19,47,31,47,1.69,3625,30,Low,E202
ST01397,Electrify America,Hyderabad,Occupied,Fast,8.58,17.85,NMC,23,83,59,435,Fast Charging,228,112,No,Low,No,0.13,66,6,5,52,35,29,2.18,1843,16,Medium,E404
ST01398,Ionity,Bangalore,Available,Ordinary,5.19,43.86,LFP,4,77,448,301,Charging,131,13,No,High,No,0.169,46,17,8,54,36,45,2.84,4244,32,Low,E202
ST01399,Electrify America,Bangalore,Occupied,Fast,8.97,45.27,Lithium-ion,48,78,1290,386,Charging,48,27,Yes,Low,Yes,0.221,56,6,7,52,25,26,3.41,2361,25,Low,E404
ST01400,Ionity,Ahmedabad,Occupied,Ordinary,6.76,19.71,NMC,16,100,1092,198,Idle,179,115,Yes,Normal,Yes,0.158,53,16,15,48,32,47,4.93,1350,11,Medium,None
ST01401,Tata Power,Delhi,Available,Fast,29.29,37.36,LFP,76,83,567,256,Idle,174,83,No,Normal,Yes,0.168,52,9,7,19,43,37,1.14,3727,38,Medium,E303
ST01402,Electrify America,Bangalore,Available,Fast,17.45,5.43,NMC,39,74,1284,155,Charging,153,6,No,Normal,Yes,0.161,55,19,6,22,23,21,4.96,1958,11,High,E404
ST01403,Tata Power,Delhi,Available,Ordinary,22.7,5.93,NMC,54,74,144,449,Plugged In,175,96,Yes,High,Yes,0.237,70,12,15,30,40,42,1.38,3055,42,Low,E101
ST01404,ChargeZone,Chennai,Available,Ordinary,10.28,14.38,Lithium-ion,88,83,492,285,Idle,224,24,Yes,High,No,0.118,45,24,10,15,26,50,4.22,4456,40,Medium,E404
ST01405,BP Pulse,Hyderabad,Occupied,Ordinary,8.0,16.84,LFP,68,98,166,131,Charging,37,85,Yes,Low,No,0.192,65,14,6,38,27,37,3.58,2702,41,Medium,None
ST01406,Ionity,Ahmedabad,Occupied,Ordinary,17.69,16.71,Lithium-ion,60,81,444,171,Charging,211,24,Yes,Normal,No,0.102,58,25,8,52,30,43,4.0,3448,33,High,E202
ST01407,Ionity,Ahmedabad,Available,Fast,14.08,25.56,LFP,82,91,637,88,Plugged In,54,42,Yes,High,No,0.226,62,15,14,36,32,31,2.2,4991,39,Low,E404
ST01408,BP Pulse,Hyderabad,Occupied,Fast,5.95,7.29,NMC,17,79,886,256,Plugged In,76,95,Yes,Low,Yes,0.177,47,12,18,31,16,31,1.19,1238,13,Low,E404
ST01409,Electrify America,Chennai,Available,Fast,29.03,26.47,LFP,9,70,879,264,Idle,128,72,No,Low,Yes,0.118,67,20,13,39,26,47,4.06,1757,38,Low,E404
ST01410,BP Pulse,Ahmedabad,Occupied,Ordinary,23.35,35.94,NMC,53,82,874,73,Idle,135,52,Yes,Low,Yes,0.154,54,6,14,29,16,38,3.23,3201,37,High,E101
ST01411,Fortum,Kolkata,Available,Fast,7.61,9.46,Lithium-ion,23,75,77,497,Idle,184,108,Yes,Low,No,0.186,53,16,9,46,31,27,1.08,4299,32,Low,None
ST01412,Tata Power,Kolkata,Available,Ordinary,17.66,40.95,NMC,2,78,402,115,Fast Charging,80,79,Yes,Low,Yes,0.258,67,7,18,35,21,21,1.09,4912,16,High,None
ST01413,Fortum,Delhi,Occupied,Ordinary,16.52,22.87,Lithium-ion,44,89,348,227,Idle,59,51,No,Low,Yes,0.172,68,20,16,55,32,24,1.18,2896,34,Medium,E101
ST01414,Electrify America,Chennai,Available,Fast,26.28,33.91,Lithium-ion,26,95,862,324,Fast Charging,113,82,No,High,Yes,0.194,41,23,7,35,40,26,1.44,2007,10,Medium,E404
ST01415,BP Pulse,Kolkata,Available,Ordinary,28.98,14.1,LFP,93,78,747,108,Fast Charging,104,38,Yes,Normal,Yes,0.282,44,12,17,48,34,40,1.23,2227,43,Low,E303
ST01416,Ionity,Chennai,Available,Fast,23.29,28.17,LFP,19,75,1153,436,Plugged In,199,30,No,High,Yes,0.179,66,12,7,27,22,30,2.98,2772,15,Low,E101
ST01417,BP Pulse,Kolkata,Occupied,Ordinary,14.01,46.3,LFP,49,72,695,186,Plugged In,104,11,No,Low,No,0.141,61,15,14,24,34,42,2.13,4648,31,Low,E404
ST01418,Fortum,Mumbai,Occupied,Ordinary,23.63,8.03,NMC,39,90,604,487,Charging,73,21,No,High,Yes,0.101,41,21,13,18,25,49,3.15,1500,23,High,None
ST01419,Fortum,Pune,Available,Fast,11.3,38.63,NMC,98,80,687,78,Charging,178,65,Yes,Normal,No,0.234,53,20,20,23,43,36,1.3,3605,25,High,E303
ST01420,Fortum,Ahmedabad,Occupied,Ordinary,19.88,27.66,NMC,86,70,1187,326,Fast Charging,140,27,Yes,Low,Yes,0.259,67,23,18,52,25,31,4.13,1201,17,Low,E202
ST01421,Ionity,Bangalore,Occupied,Fast,29.25,38.83,LFP,64,71,393,465,Charging,232,11,Yes,High,No,0.255,43,18,19,23,44,42,1.33,4093,15,Low,E303
ST01422,Tata Power,Mumbai,Available,Ordinary,16.62,16.99,NMC,4,86,456,394,Plugged In,119,19,Yes,Low,No,0.229,50,21,16,15,21,21,3.48,1085,25,Medium,E303
ST01423,Tata Power,Ahmedabad,Occupied,Ordinary,24.11,45.38,NMC,70,77,1193,414,Plugged In,8,49,Yes,High,Yes,0.271,48,9,17,44,37,47,3.8,2309,32,Low,E202
ST01424,Ionity,Kolkata,Available,Ordinary,14.51,22.84,LFP,91,84,114,183,Idle,92,110,Yes,Normal,Yes,0.258,63,9,20,46,23,33,3.59,3041,35,Medium,E202
ST01425,Ionity,Pune,Available,Fast,21.64,37.62,LFP,56,96,793,235,Fast Charging,132,24,Yes,High,No,0.188,57,8,16,36,36,34,4.17,3450,42,Medium,E404
ST01426,Electrify America,Mumbai,Available,Fast,12.58,45.2,LFP,13,95,1230,50,Idle,202,111,Yes,Normal,Yes,0.225,70,12,16,43,17,40,3.37,2253,14,High,E202
ST01427,ChargeZone,Chennai,Occupied,Ordinary,26.98,13.33,LFP,58,97,230,435,Idle,3,53,No,Normal,Yes,0.295,55,25,16,29,45,24,1.02,4567,13,High,E101
ST01428,Ionity,Delhi,Occupied,Ordinary,11.87,3.78,LFP,52,78,492,163,Idle,229,116,No,Normal,No,0.251,59,25,12,20,29,49,3.99,4034,15,Medium,E404
ST01429,ChargeZone,Mumbai,Available,Ordinary,13.45,20.79,Lithium-ion,24,96,314,472,Plugged In,153,51,No,Low,Yes,0.247,43,8,6,31,42,21,3.7,3179,39,Medium,E202
ST01430,Tata Power,Bangalore,Occupied,Fast,25.57,0.8,LFP,11,81,955,99,Fast Charging,13,31,No,High,No,0.273,70,21,16,51,33,28,3.62,4922,23,Medium,E101
ST01431,Tata Power,Pune,Available,Fast,23.85,31.31,Lithium-ion,86,72,1433,117,Idle,142,22,Yes,Low,No,0.239,46,10,15,39,25,43,4.31,1856,35,High,None
ST01432,BP Pulse,Pune,Available,Ordinary,26.32,11.61,LFP,11,82,725,275,Idle,13,27,Yes,Low,No,0.281,64,12,17,33,40,30,1.31,3755,13,Low,E404
ST01433,Tata Power,Kolkata,Available,Ordinary,12.64,16.66,LFP,16,80,379,53,Fast Charging,191,51,Yes,Normal,Yes,0.104,65,7,5,50,24,20,2.47,1200,36,Medium,E101
ST01434,Ionity,Chennai,Occupied,Fast,28.4,8.62,LFP,36,88,214,154,Plugged In,212,99,No,Low,No,0.243,43,15,17,31,43,31,2.76,2219,12,High,E303
ST01435,Ionity,Hyderabad,Occupied,Fast,25.8,41.54,Lithium-ion,54,93,1321,403,Idle,43,112,Yes,High,No,0.238,59,12,6,44,37,30,2.12,2262,15,Medium,E101
ST01436,Fortum,Kolkata,Available,Fast,17.81,45.4,LFP,33,97,121,50,Fast Charging,124,36,No,Low,No,0.228,60,13,14,28,25,27,4.32,1312,11,Low,E202
ST01437,ChargeZone,Kolkata,Occupied,Fast,25.71,27.64,NMC,27,88,282,380,Fast Charging,55,92,Yes,Normal,No,0.216,68,8,6,16,29,43,4.73,3370,31,High,E101
ST01438,BP Pulse,Ahmedabad,Available,Fast,28.77,34.45,NMC,13,86,528,368,Idle,55,81,No,Normal,No,0.214,64,9,14,21,19,23,3.85,3915,32,Low,E202
ST01439,Electrify America,Chennai,Available,Ordinary,18.09,24.92,NMC,80,80,183,160,Plugged In,188,104,Yes,High,No,0.265,41,8,11,32,44,34,4.69,4930,25,High,E404
ST01440,Tata Power,Hyderabad,Available,Fast,12.4,44.23,NMC,91,79,1221,118,Plugged In,74,17,Yes,Normal,Yes,0.195,50,10,7,46,45,37,3.88,1234,34,Low,E202
ST01441,Ionity,Ahmedabad,Occupied,Ordinary,6.62,3.44,Lithium-ion,36,95,1494,256,Fast Charging,129,40,Yes,Normal,No,0.201,63,7,10,30,31,31,3.78,3773,41,Medium,None
ST01442,Tata Power,Kolkata,Occupied,Fast,17.88,9.63,NMC,64,77,270,134,Fast Charging,142,22,Yes,Low,No,0.158,45,5,8,40,35,28,1.41,1687,24,Low,E404
ST01443,Ionity,Mumbai,Occupied,Fast,14.38,3.48,NMC,23,85,986,127,Idle,113,118,Yes,Low,Yes,0.1,59,20,15,40,37,40,4.83,4591,32,High,E202
ST01444,BP Pulse,Chennai,Occupied,Ordinary,21.65,40.74,LFP,77,78,1090,500,Fast Charging,188,19,Yes,High,No,0.104,68,10,6,16,37,38,1.3,2273,14,Medium,E202
ST01445,Electrify America,Chennai,Occupied,Fast,15.92,47.95,NMC,95,80,968,132,Fast Charging,107,99,No,Normal,Yes,0.261,65,23,15,21,21,22,1.11,3614,36,Medium,E404
ST01446,Fortum,Pune,Occupied,Fast,18.55,21.51,LFP,81,98,534,199,Charging,238,118,Yes,Normal,Yes,0.246,57,13,12,39,22,32,1.4,1932,35,Low,None
ST01447,ChargeZone,Bangalore,Occupied,Ordinary,15.72,41.39,Lithium-ion,69,92,338,88,Plugged In,108,38,Yes,High,No,0.214,61,14,12,42,28,45,3.43,4584,37,High,E101
ST01448,Ionity,Ahmedabad,Occupied,Fast,16.31,38.55,LFP,11,87,1214,200,Charging,226,88,No,Low,No,0.282,40,23,14,23,18,45,1.01,2513,12,Medium,E404
ST01449,Fortum,Pune,Occupied,Ordinary,7.7,30.58,Lithium-ion,35,75,192,304,Plugged In,7,62,No,Normal,Yes,0.21,68,17,12,31,37,38,3.28,1526,33,Medium,E202
ST01450,Fortum,Pune,Available,Fast,18.87,19.53,LFP,31,72,1006,109,Idle,172,99,No,Low,No,0.115,68,14,7,52,39,34,3.16,3011,23,Low,E303
ST01451,Tata Power,Kolkata,Available,Fast,14.44,2.74,NMC,62,92,274,220,Fast Charging,129,25,Yes,High,No,0.194,51,23,15,17,44,24,4.79,1707,25,High,E202
ST01452,Tata Power,Bangalore,Available,Fast,5.91,37.01,NMC,9,100,838,310,Charging,153,60,Yes,Normal,Yes,0.182,64,18,9,46,44,43,3.71,3374,44,Low,None
ST01453,Ionity,Bangalore,Available,Ordinary,5.34,4.41,LFP,53,84,57,314,Plugged In,40,120,No,Normal,Yes,0.198,65,19,11,23,44,37,3.55,3997,42,Low,E202
ST01454,Electrify America,Bangalore,Available,Fast,16.61,25.46,LFP,19,72,784,298,Fast Charging,71,61,Yes,Normal,No,0.135,48,14,12,47,42,29,3.42,2945,37,High,E101
ST01455,BP Pulse,Hyderabad,Occupied,Fast,19.47,28.99,LFP,3,78,178,351,Plugged In,107,117,Yes,Low,No,0.252,62,5,19,52,41,40,4.33,4578,24,Low,E303
ST01456,Electrify America,Hyderabad,Occupied,Fast,24.31,30.13,Lithium-ion,4,78,871,171,Idle,128,104,Yes,High,Yes,0.29,55,16,8,40,29,23,2.34,2404,12,High,E101
ST01457,Ionity,Pune,Available,Fast,10.9,29.03,NMC,17,95,246,462,Fast Charging,155,44,No,Low,Yes,0.202,54,9,10,41,30,48,3.46,1589,38,High,E404
ST01458,Tata Power,Hyderabad,Available,Fast,22.18,29.63,NMC,74,70,1125,171,Charging,154,119,Yes,Normal,No,0.29,63,11,10,51,20,30,2.03,2437,38,High,None
ST01459,Fortum,Chennai,Available,Ordinary,17.59,4.05,Lithium-ion,84,95,1494,199,Idle,148,21,Yes,High,No,0.224,43,15,17,39,42,21,1.43,2079,13,High,E202
ST01460,Ionity,Bangalore,Occupied,Fast,16.24,45.14,Lithium-ion,30,89,1093,78,Idle,157,86,No,High,No,0.147,70,8,17,26,31,45,4.82,1071,34,Medium,None
ST01461,Ionity,Delhi,Occupied,Ordinary,25.9,17.27,LFP,18,85,741,145,Fast Charging,37,50,No,Normal,No,0.219,61,12,15,25,21,39,1.23,2225,40,High,E303
ST01462,Tata Power,Ahmedabad,Available,Ordinary,9.67,23.04,Lithium-ion,95,70,803,151,Charging,72,24,Yes,Normal,Yes,0.224,70,23,18,23,19,22,2.52,3158,29,Medium,E303
ST01463,Tata Power,Ahmedabad,Occupied,Fast,7.13,44.37,NMC,9,93,198,174,Plugged In,28,57,No,Normal,No,0.143,62,14,10,22,26,30,3.12,3332,38,Medium,None
ST01464,ChargeZone,Ahmedabad,Available,Ordinary,5.79,4.71,LFP,60,99,1420,337,Charging,188,76,Yes,Low,No,0.195,69,7,11,25,27,42,2.94,1066,33,Medium,E404
ST01465,ChargeZone,Pune,Available,Ordinary,6.89,45.5,Lithium-ion,17,94,1419,186,Idle,162,97,Yes,Normal,No,0.251,49,16,8,29,18,48,1.8,3200,15,Medium,None
ST01466,BP Pulse,Mumbai,Occupied,Fast,9.46,48.41,NMC,26,75,196,120,Plugged In,72,14,Yes,Low,Yes,0.187,59,6,7,18,36,29,1.46,3276,11,Medium,E202
ST01467,Fortum,Bangalore,Occupied,Ordinary,29.33,26.31,LFP,42,95,725,304,Plugged In,71,73,No,Low,Yes,0.223,58,11,11,50,19,50,2.45,1526,42,Low,None
ST01468,ChargeZone,Hyderabad,Occupied,Ordinary,25.3,32.42,NMC,29,92,1262,81,Fast Charging,70,66,No,Low,Yes,0.161,53,22,20,47,44,40,2.21,1793,34,Medium,E303
ST01469,Ionity,Chennai,Available,Ordinary,8.89,17.63,NMC,26,91,1203,319,Idle,111,98,Yes,High,No,0.233,62,21,5,51,15,22,2.1,2657,21,High,E202
ST01470,ChargeZone,Kolkata,Available,Fast,15.84,0.85,LFP,64,73,181,165,Charging,20,97,Yes,High,Yes,0.266,69,6,19,53,31,50,4.06,3883,19,High,E101
ST01471,Fortum,Bangalore,Occupied,Ordinary,8.75,2.54,LFP,76,85,255,55,Fast Charging,190,84,Yes,Normal,No,0.137,52,18,17,32,38,21,2.86,2548,34,High,None
ST01472,Electrify America,Ahmedabad,Occupied,Ordinary,22.3,26.31,Lithium-ion,87,98,1017,149,Idle,14,11,No,High,Yes,0.152,44,6,7,47,41,37,4.33,1049,26,High,None
ST01473,Ionity,Kolkata,Occupied,Fast,23.72,45.67,LFP,75,79,1443,82,Fast Charging,127,110,Yes,High,Yes,0.182,63,9,19,46,17,46,2.91,4742,42,High,E202
ST01474,Fortum,Pune,Available,Fast,8.59,9.43,NMC,34,95,684,384,Charging,41,69,Yes,Low,Yes,0.122,45,15,15,26,30,32,1.64,1677,32,High,None
ST01475,Fortum,Hyderabad,Available,Ordinary,24.34,21.25,Lithium-ion,42,92,573,128,Plugged In,167,11,Yes,Low,Yes,0.125,54,13,20,29,43,32,3.54,2883,13,Low,E101
ST01476,ChargeZone,Pune,Available,Fast,16.67,45.32,LFP,55,88,271,133,Charging,134,40,No,High,No,0.295,50,10,19,29,25,28,4.08,4322,38,Medium,E202
ST01477,Ionity,Ahmedabad,Occupied,Fast,10.05,39.37,NMC,69,72,904,231,Charging,225,109,Yes,Low,No,0.291,67,22,18,17,16,46,4.3,3912,31,High,E202
ST01478,Ionity,Delhi,Available,Ordinary,19.81,2.58,Lithium-ion,65,74,928,364,Plugged In,229,71,No,Low,No,0.127,51,11,17,41,16,35,1.61,4985,10,High,E202
ST01479,Ionity,Chennai,Occupied,Ordinary,9.11,42.65,NMC,10,92,676,100,Fast Charging,38,52,No,High,Yes,0.183,53,16,19,26,42,21,1.59,2991,26,Low,E202
ST01480,Fortum,Bangalore,Available,Ordinary,13.27,31.06,NMC,21,79,551,179,Plugged In,110,102,No,Low,Yes,0.289,67,11,12,28,19,39,2.64,2868,17,Medium,None
ST01481,Ionity,Mumbai,Occupied,Ordinary,8.14,40.21,Lithium-ion,100,96,307,359,Fast Charging,39,82,Yes,Normal,No,0.101,57,9,19,43,25,36,1.13,3083,15,Low,E404
ST01482,ChargeZone,Kolkata,Occupied,Ordinary,5.5,6.88,NMC,20,97,591,457,Idle,43,20,No,Low,Yes,0.118,53,17,14,52,22,36,1.21,2762,12,Medium,E303
